sys i itr dvfs rapl read_5th read_10th read_50th read_90th read_95th read_99th measure_QPS target_QPS time joules rx_desc rx_bytes tx_desc tx_bytes instructions ref_cycles num_interrupts
linux_tuned 1 1 0x1d00 135 66.3 71.6 111.0 238.4 325.9 713.2 399872.3 400000 20.01 1207.36 8430609 1441846734 23852805 1923537020 166510839168.0 798785840570.0 13132352
linux_tuned 2 1 0x1d00 135 66.8 71.9 110.3 230.2 308.4 642.7 400050.5 400000 20.01 1207.43 8426067 1441497500 23866130 1917275154 166367943801.0 798497628826.0 13137369
linux_tuned 0 1 0x1d00 135 177.9 263.9 839.1 2289.0 3208.1 5400.4 599734.0 600000 20.01 1235.03 12293868 2124541109 30198469 2783109311 196263968971.0 879361255999.0 15958423
linux_tuned 1 1 0x1d00 135 180.6 265.3 833.7 2294.9 3162.7 5249.8 599761.8 600000 20.01 1240.44 12288451 2122244389 30201986 2780579480 196304678278.0 879551880945.0 15960330
linux_tuned 2 1 0x1d00 135 179.8 271.5 848.1 2336.5 3215.6 5493.2 599769.5 600000 20.01 1233.97 12299891 2125050328 30204151 2778519291 196438337913.0 880208901639.0 15971736
linux_tuned 0 1 0x1d00 135 61.3 62.9 75.9 104.3 116.3 148.6 199848.6 200000 20.01 1076.85 5076975 777413980 12051678 959971600 102208503658.0 518017002888.0 8111490
linux_tuned 1 1 0x1d00 135 61.2 62.7 75.7 103.8 115.5 148.0 200078.2 200000 20.01 1076.72 5062753 776957304 12065159 961897814 102150356784.0 517104080974.0 8100584
linux_tuned 2 1 0x1d00 135 61.5 63.2 76.1 104.4 116.5 148.0 199835.0 200000 20.01 1077.3 5080249 777908362 12051418 961840350 102182959730.0 516982262327.0 8122798
linux_tuned 0 1 0x1d00 135 66.3 71.3 109.7 235.6 323.3 707.6 399808.3 400000 20.01 1207.46 8419312 1439888794 23846253 1916184631 166369037942.0 797828178181.0 13122895
linux_tuned 1 1 0x1d00 135 66.2 71.2 110.2 235.5 319.9 723.5 399786.2 400000 20.01 1207.13 8422187 1440559922 23848167 1921875150 166361887737.0 796778119240.0 13115772
linux_tuned 2 1 0x1d00 135 66.9 71.9 110.4 232.3 319.2 696.8 399834.6 400000 20.01 1208.85 8421556 1440410537 23855148 1923883541 166374055718.0 799116716418.0 13128675
linux_tuned 0 1 0x1d00 135 185.0 273.7 857.8 2381.3 3224.7 5524.2 600125.5 600000 20.01 1233.98 12322017 2127869645 30195807 2784786949 196508003824.0 881016960771.0 15978500
linux_tuned 1 1 0x1d00 135 180.9 268.3 840.8 2286.2 3190.0 5333.3 599952.4 600000 20.01 1239.14 12301324 2125635177 30251513 2782066048 196312582766.0 878834847564.0 15984546
linux_tuned 2 1 0x1d00 135 175.4 261.9 832.3 2284.0 3204.3 5254.7 599945.7 600000 20.01 1241.3 12293546 2123951246 30239471 2783193707 196215863902.0 878914217809.0 15968648
linux_tuned 0 1 0x1d00 135 61.6 63.4 76.2 104.7 116.4 149.0 199740.6 200000 20.01 1077.19 5074328 777305967 12045920 960769307 102159466922.0 517191005864.0 8116539
linux_tuned 1 1 0x1d00 135 61.3 62.9 76.1 104.6 116.4 149.4 199994.4 200000 20.01 1078.2 5075827 778240248 12062040 962750041 102335644180.0 518498282509.0 8130664
linux_tuned 2 1 0x1d00 135 61.1 62.6 75.6 103.8 115.5 148.2 200070.0 200000 20.01 1078.48 5062571 776822696 12063725 959824898 102199826952.0 517462226566.0 8093829
linux_tuned 0 1 0x1d00 135 67.3 72.5 111.6 234.5 313.4 680.4 399818.9 400000 20.01 1207.94 8420574 1439694592 23851393 1917494845 166283507119.0 798858925935.0 13124895
linux_tuned 1 1 0x1d00 135 67.3 72.4 112.3 241.2 330.2 720.5 399973.6 400000 20.01 1207.64 8420764 1438619050 23853277 1911725095 166556068596.0 798567478371.0 13112649
linux_tuned 2 1 0x1d00 135 66.6 71.6 110.2 231.4 313.6 681.1 399994.9 400000 20.01 1207.31 8427125 1441076646 23864190 1918410838 166406601332.0 798844829731.0 13137770
linux_tuned 0 1 0x1d00 135 182.9 268.7 839.0 2291.0 3168.3 5326.9 599689.2 600000 20.01 1234.45 12309979 2126409104 30249780 2786938033 196628202481.0 880693104025.0 15982722
linux_tuned 1 1 0x1d00 135 178.1 259.6 831.0 2290.6 3207.9 5525.7 599796.8 600000 20.01 1233.89 12303663 2125665472 30258700 2787760244 196562845769.0 879620726162.0 15969824
linux_tuned 2 1 0x1d00 135 180.2 267.5 853.0 2324.2 3218.8 5338.2 599650.4 600000 20.01 1239.96 12278330 2121423597 30143376 2776758629 196848408144.0 882216323428.0 15943915
linux_tuned 0 1 0x1d00 135 61.4 63.0 76.0 104.5 116.3 146.8 199901.6 200000 20.01 1037.0 5058893 776439557 12053812 959208283 101546981430.0 516327256031.0 8099389
linux_tuned 1 1 0x1d00 135 61.3 62.9 75.8 104.1 116.0 149.5 200102.2 200000 20.01 1078.21 5083371 779047113 12067076 962625613 102159924976.0 518182256285.0 8129205
linux_tuned 2 1 0x1d00 135 61.2 62.7 75.7 103.9 115.6 144.9 199940.9 200000 20.01 1078.25 5081678 777686447 12055941 958394013 101818723837.0 516309708885.0 8107570
linux_tuned 0 1 0x1d00 135 66.4 71.6 110.4 232.4 308.6 668.0 400079.2 400000 20.01 1207.74 8428878 1440760688 23866820 1919570317 166468392599.0 798737440411.0 13146753
linux_tuned 1 1 0x1d00 135 66.6 71.6 110.5 233.0 316.7 699.2 400226.5 400000 20.01 1208.94 8434065 1442376780 23875492 1928059626 166654029467.0 799586769153.0 13142426
linux_tuned 2 1 0x1d00 135 66.4 71.4 110.2 236.2 318.4 697.1 399700.6 400000 20.01 1208.08 8421771 1439164361 23839566 1913170942 167097470363.0 800975918134.0 13107089
linux_tuned 0 1 0x1d00 135 183.5 275.7 864.8 2339.0 3210.3 5418.4 599858.0 600000 20.01 1242.7 12312032 2128323675 30150797 2783074512 196285446544.0 880839442636.0 15969170
linux_tuned 1 1 0x1d00 135 182.1 266.6 836.1 2275.8 3182.1 5305.2 599802.3 600000 20.01 1237.66 12317937 2129156196 30284483 2792986121 196782617954.0 881211743273.0 15991634
linux_tuned 2 1 0x1d00 135 180.4 267.9 852.4 2359.0 3250.4 5472.5 600006.5 600000 20.01 1236.86 12315226 2127973611 30198828 2785662324 196439031763.0 880207240693.0 15970248
linux_tuned 0 1 0x1d00 135 62.1 64.3 77.0 105.1 116.9 147.8 200031.4 200000 20.01 1078.29 5069404 777051502 12062695 960114457 102188604020.0 518434347050.0 8122274
linux_tuned 1 1 0x1d00 135 61.3 62.9 75.9 104.2 116.2 147.8 200093.6 200000 20.01 1079.36 5062780 777245832 12066735 960334743 101960871660.0 517978103564.0 8122194
linux_tuned 2 1 0x1d00 135 61.5 63.3 76.1 104.3 116.4 147.5 200135.9 200000 20.01 1078.7 5082013 779387303 12070250 964200026 102254116073.0 517977264971.0 8129054
linux_tuned 0 1 0x1d00 135 66.2 71.3 110.1 234.6 317.9 678.8 399966.5 400000 20.01 1208.26 8424816 1441035881 23857401 1916873576 166310871569.0 798604734903.0 13129194
linux_tuned 1 1 0x1d00 135 67.3 72.4 111.2 237.1 315.5 677.9 399858.7 400000 20.01 1208.22 8421395 1439717651 23852964 1915028153 166587260148.0 799616016378.0 13123167
linux_tuned 2 1 0x1d00 135 66.7 71.7 111.1 235.4 316.4 665.5 399904.4 400000 20.01 1208.54 8420910 1440630016 23858280 1919061146 166534692339.0 800268892798.0 13134996
