oloop,timeout_us,work_type,fire_iter_type,fire_iter,dvfs,joules,time,instructions,ref_cycles,llc_miss,sleep_cnt_0,sleep_cnt_1
1000,256,work1MB,time_limit_sec,3,0x1900,84.3808,3.01103,4980994693,8731260231,145,5997,2
2000,2,work1MB,time_limit_sec,3,0x1900,88.8304,3.16921,5243146491,9190703200,98,5997,2
2000,2,work1MB,time_limit_sec,3,0x1900,88.8125,3.16922,5243146491,9190730750,98,5997,2
2000,2,work1MB,time_limit_sec,3,0x1900,88.9162,3.16921,5243146491,9190708971,96,5997,2
2000,4,work1MB,time_limit_sec,3,0x1900,88.8266,3.16921,5243146491,9190709609,96,5997,2
2000,4,work1MB,time_limit_sec,3,0x1900,88.8362,3.16921,5243146491,9190702939,98,5997,2
2000,4,work1MB,time_limit_sec,3,0x1900,88.8744,3.16921,5243146491,9190702475,98,5997,2
2000,8,work1MB,time_limit_sec,3,0x1900,88.8798,3.16922,5243146491,9190712016,98,5997,2
2000,8,work1MB,time_limit_sec,3,0x1900,88.9252,3.16922,5243146491,9190711697,98,5997,2
2000,8,work1MB,time_limit_sec,3,0x1900,88.8719,3.16921,5243146491,9190703461,95,5997,2
2000,16,work1MB,time_limit_sec,3,0x1900,88.8593,3.16927,5243146491,9190790664,96,5995,2
2000,16,work1MB,time_limit_sec,3,0x1900,88.8695,3.16923,5243146491,9190710595,95,5995,2
2000,16,work1MB,time_limit_sec,3,0x1900,88.8212,3.16923,5243146491,9190732229,98,5995,2
2000,32,work1MB,time_limit_sec,3,0x1900,88.851,3.16928,5243146491,9190794434,98,5995,2
2000,32,work1MB,time_limit_sec,3,0x1900,88.786,3.16927,5243146491,9190783095,98,5997,2
2000,32,work1MB,time_limit_sec,3,0x1900,88.814,3.16928,5243146491,9190786169,96,5995,2
2000,64,work1MB,time_limit_sec,3,0x1900,88.8196,3.1693,5243146491,9190792694,145,5997,2
2000,64,work1MB,time_limit_sec,3,0x1900,88.8457,3.1693,5243146491,9190785444,147,5997,2
2000,64,work1MB,time_limit_sec,3,0x1900,88.8673,3.1693,5243146491,9190780920,145,5997,2
2000,128,work1MB,time_limit_sec,3,0x1900,88.8533,3.16936,5243146491,9190790287,147,5997,2
2000,128,work1MB,time_limit_sec,3,0x1900,88.8193,3.16936,5243146491,9190784835,145,5997,2
2000,128,work1MB,time_limit_sec,3,0x1900,88.8445,3.16936,5243146491,9190780717,147,5997,2
2000,256,work1MB,time_limit_sec,3,0x1900,88.8511,3.16949,5243146491,9190792085,145,5997,2
2000,256,work1MB,time_limit_sec,3,0x1900,88.8645,3.16949,5243146491,9190794347,145,5997,2
2000,256,work1MB,time_limit_sec,3,0x1900,88.8707,3.16949,5243146491,9190779499,145,5997,2
4000,2,work1MB,time_limit_sec,3,0x1900,88.8047,3.16921,5243143601,9190700648,97,5997,2
4000,2,work1MB,time_limit_sec,3,0x1900,88.8203,3.16921,5243143601,9190695109,97,5997,2
4000,2,work1MB,time_limit_sec,3,0x1900,88.8123,3.16921,5243143601,9190700648,98,5997,2
4000,4,work1MB,time_limit_sec,3,0x1900,88.8478,3.16921,5243143601,9190702388,98,5997,2
4000,4,work1MB,time_limit_sec,3,0x1900,88.8916,3.16921,5243143601,9190700242,98,5997,2
4000,4,work1MB,time_limit_sec,3,0x1900,88.8478,3.16921,5243143601,9190699720,98,5997,2
4000,8,work1MB,time_limit_sec,3,0x1900,88.8301,3.16921,5243143601,9190702069,98,5997,2
4000,8,work1MB,time_limit_sec,3,0x1900,88.8564,3.16921,5243143601,9190702301,98,5997,2
4000,8,work1MB,time_limit_sec,3,0x1900,88.843,3.16921,5243143601,9190702736,98,5997,2
4000,16,work1MB,time_limit_sec,3,0x1900,88.8716,3.16922,5243143601,9190701431,96,5997,2
4000,16,work1MB,time_limit_sec,3,0x1900,88.8841,3.16922,5243143601,9190698792,98,5997,2
4000,16,work1MB,time_limit_sec,3,0x1900,88.8567,3.16927,5243143601,9190787213,98,5997,2
4000,32,work1MB,time_limit_sec,3,0x1900,88.8759,3.16928,5243143601,9190781384,98,5997,2
4000,32,work1MB,time_limit_sec,3,0x1900,88.8773,3.16927,5243143601,9190781790,96,5997,2
4000,32,work1MB,time_limit_sec,3,0x1900,88.87,3.16927,5243143601,9190783066,96,5997,2
4000,64,work1MB,time_limit_sec,3,0x1900,88.894,3.1693,5243143601,9190781587,145,5997,2
4000,64,work1MB,time_limit_sec,3,0x1900,88.9171,3.1693,5243143601,9190782283,147,5997,2
4000,64,work1MB,time_limit_sec,3,0x1900,88.9471,3.1693,5243143601,9190784226,148,5997,2
4000,128,work1MB,time_limit_sec,3,0x1900,88.8874,3.16936,5243143601,9190780717,145,5997,2
4000,128,work1MB,time_limit_sec,3,0x1900,88.942,3.16936,5243143601,9190782689,144,5997,2
4000,128,work1MB,time_limit_sec,3,0x1900,88.9628,3.16936,5243143601,9190774047,147,5996,2
4000,256,work1MB,time_limit_sec,3,0x1900,88.9299,3.16949,5243143601,9190784545,147,5997,2
4000,256,work1MB,time_limit_sec,3,0x1900,88.8824,3.16949,5243143601,9190797044,145,5997,2
4000,256,work1MB,time_limit_sec,3,0x1900,88.901,3.16949,5243143601,9190778919,145,5997,2
1,2,work1MB,time_limit_sec,3,0x1500,73.7054,3.00016,4166189606,8700435754,95,5997,2
1,2,work1MB,time_limit_sec,3,0x1500,73.7188,3.00002,4168028751,8700059711,98,5997,2
1,2,work1MB,time_limit_sec,3,0x1500,73.7475,3.00002,4168028751,8700060552,95,5997,2
1,4,work1MB,time_limit_sec,3,0x1500,73.7591,3.00002,4168028751,8700063684,99,5997,2
1,4,work1MB,time_limit_sec,3,0x1500,73.7427,3.00002,4168028751,8700062669,96,5997,2
1,4,work1MB,time_limit_sec,3,0x1500,73.7235,3.00003,4168028751,8700064757,98,5997,2
1,8,work1MB,time_limit_sec,3,0x1500,73.7265,3.00003,4168028751,8700060987,96,5997,2
1,8,work1MB,time_limit_sec,3,0x1500,73.7665,3.00003,4168028751,8700071717,95,5997,2
1,8,work1MB,time_limit_sec,3,0x1500,73.7229,3.00003,4168028751,8700065627,99,5997,2
1,16,work1MB,time_limit_sec,3,0x1500,73.6849,3.00004,4168028751,8700067686,98,5997,2
1,16,work1MB,time_limit_sec,3,0x1500,73.7606,3.00004,4168028751,8700067512,95,5997,2
1,16,work1MB,time_limit_sec,3,0x1500,73.7259,3.00002,4165926871,8699957254,98,5995,2
1,32,work1MB,time_limit_sec,3,0x1500,73.7286,3.00008,4168028751,8700130152,95,5995,2
1,32,work1MB,time_limit_sec,3,0x1500,73.772,3.00008,4168028751,8700133574,98,5997,2
1,32,work1MB,time_limit_sec,3,0x1500,73.7646,3.00002,4165926871,8699952585,98,5997,2
1,64,work1MB,time_limit_sec,3,0x1500,73.7553,3.00011,4168028751,8700135604,148,5997,2
1,64,work1MB,time_limit_sec,3,0x1500,73.727,3.00011,4168028751,8700128818,147,5995,2
1,64,work1MB,time_limit_sec,3,0x1500,73.7414,3.00011,4168028751,8700132907,147,5995,2
1,128,work1MB,time_limit_sec,3,0x1500,73.7663,3.00017,4168028751,8700134009,147,5997,2
1,128,work1MB,time_limit_sec,3,0x1500,73.7163,3.00017,4168028751,8700130326,144,5995,2
1,128,work1MB,time_limit_sec,3,0x1500,73.7016,3.00017,4168028751,8700132356,145,5995,2
1,256,work1MB,time_limit_sec,3,0x1500,71.2618,3.00023,3059337831,7394956935,1067778,5973,11638
1,256,work1MB,time_limit_sec,3,0x1500,71.2775,3.00015,3059074911,7395024302,1067882,5984,11637
1,256,work1MB,time_limit_sec,3,0x1500,71.2952,3.0001,3059074911,7394220103,1067670,5984,11637
100,2,work1MB,time_limit_sec,3,0x1500,74.1718,3.01836,4194605191,8753250264,98,5997,2
100,2,work1MB,time_limit_sec,3,0x1500,74.1365,3.01836,4194605191,8753251308,99,5997,2
100,2,work1MB,time_limit_sec,3,0x1500,74.1306,3.01836,4194605191,8753246871,95,5997,2
100,4,work1MB,time_limit_sec,3,0x1500,74.1826,3.01836,4194605191,8753249713,98,5997,2
100,4,work1MB,time_limit_sec,3,0x1500,74.1571,3.01836,4194605191,8753251598,98,5997,2
100,4,work1MB,time_limit_sec,3,0x1500,74.1882,3.01837,4194605191,8753252990,98,5997,2
100,8,work1MB,time_limit_sec,3,0x1500,74.1881,3.01837,4194605191,8753250409,98,5997,2
100,8,work1MB,time_limit_sec,3,0x1500,74.1787,3.01837,4194605191,8753246378,95,5997,2
100,8,work1MB,time_limit_sec,3,0x1500,74.1526,3.01837,4194605191,8753248785,98,5996,2
100,16,work1MB,time_limit_sec,3,0x1500,74.1677,3.01838,4194605191,8753252033,98,5997,2
100,16,work1MB,time_limit_sec,3,0x1500,74.1066,3.01838,4194605191,8753247364,96,5997,2
100,16,work1MB,time_limit_sec,3,0x1500,74.1333,3.01837,4194605191,8753246552,98,5997,2
100,32,work1MB,time_limit_sec,3,0x1500,74.1663,3.01843,4194605191,8753329434,98,5997,2
100,32,work1MB,time_limit_sec,3,0x1500,74.1326,3.01842,4194605191,8753317428,95,5997,2
100,32,work1MB,time_limit_sec,3,0x1500,74.133,3.01843,4194605191,8753321778,98,5997,2
100,64,work1MB,time_limit_sec,3,0x1500,74.156,3.01845,4194605191,8753329231,147,5997,2
100,64,work1MB,time_limit_sec,3,0x1500,74.1281,3.01845,4194605191,8753319371,147,5997,2
100,64,work1MB,time_limit_sec,3,0x1500,74.132,3.01845,4194605191,8753321575,145,5996,2
100,128,work1MB,time_limit_sec,3,0x1500,74.1341,3.01851,4194605191,8753320357,147,5997,2
100,128,work1MB,time_limit_sec,3,0x1500,74.1803,3.01851,4194605191,8753323402,145,5997,2
100,128,work1MB,time_limit_sec,3,0x1500,74.1567,3.01851,4194605191,8753320647,147,5997,2
100,256,work1MB,time_limit_sec,3,0x1500,74.1508,3.01864,4194605191,8753323605,145,5997,2
100,256,work1MB,time_limit_sec,3,0x1500,74.1625,3.01864,4194605191,8753319197,147,5997,2
100,256,work1MB,time_limit_sec,3,0x1500,74.1769,3.01864,4194605191,8753328419,147,5997,2
1000,2,work1MB,time_limit_sec,3,0x1500,74.1821,3.0183,4194521959,8753072755,98,5997,2
1000,2,work1MB,time_limit_sec,3,0x1500,74.185,3.0183,4194521959,8753072813,98,5997,2
1000,2,work1MB,time_limit_sec,3,0x1500,74.1907,3.0183,4194521959,8753072900,98,5997,2
1000,4,work1MB,time_limit_sec,3,0x1500,74.1853,3.0183,4194521959,8753071392,98,5997,2
1000,4,work1MB,time_limit_sec,3,0x1500,74.1171,3.0183,4194521959,8753076844,98,5997,2
1000,4,work1MB,time_limit_sec,3,0x1500,74.183,3.0183,4194521959,8753077047,96,5997,2
1000,8,work1MB,time_limit_sec,3,0x1500,74.1444,3.01831,4194521959,8753073422,98,5997,2
1000,8,work1MB,time_limit_sec,3,0x1500,74.1573,3.01831,4194521959,8753073944,98,5997,2
1000,8,work1MB,time_limit_sec,3,0x1500,74.1685,3.01831,4194521959,8753072610,96,5997,2
1000,16,work1MB,time_limit_sec,3,0x1500,74.0878,3.01836,4194521959,8753142674,96,5997,2
1000,16,work1MB,time_limit_sec,3,0x1500,74.1316,3.01836,4194521959,8753147981,95,5997,2
1000,16,work1MB,time_limit_sec,3,0x1500,74.1827,3.01832,4194521959,8753074611,98,5997,2
1000,32,work1MB,time_limit_sec,3,0x1500,74.2045,3.01836,4194521959,8753144356,95,5995,2
1000,32,work1MB,time_limit_sec,3,0x1500,74.1491,3.01836,4194521959,8753146415,96,5995,2
1000,32,work1MB,time_limit_sec,3,0x1500,74.1497,3.01836,4194521959,8753143051,95,5995,2
1000,64,work1MB,time_limit_sec,3,0x1500,74.1756,3.01839,4194521959,8753152244,145,5997,2
1000,64,work1MB,time_limit_sec,3,0x1500,74.1515,3.01839,4194521959,8753137164,147,5995,2
1000,64,work1MB,time_limit_sec,3,0x1500,74.1911,3.01839,4194521959,8753148735,145,5995,2
1000,128,work1MB,time_limit_sec,3,0x1500,74.1987,3.01845,4194521959,8753146241,145,5997,2
1000,128,work1MB,time_limit_sec,3,0x1500,74.1798,3.01846,4194521959,8753155956,145,5997,2
1000,128,work1MB,time_limit_sec,3,0x1500,74.1778,3.01845,4194521959,8753149547,147,5997,2
1000,256,work1MB,time_limit_sec,3,0x1500,74.1828,3.01858,4194521959,8753150794,145,5997,2
1000,256,work1MB,time_limit_sec,3,0x1500,74.1568,3.01858,4194521959,8753138875,145,5997,2
1000,256,work1MB,time_limit_sec,3,0x1500,74.1963,3.01858,4194521959,8753148532,145,5997,2
2000,2,work1MB,time_limit_sec,3,0x1500,74.1923,3.0183,4194517335,8753068985,98,5997,2
2000,2,work1MB,time_limit_sec,3,0x1500,74.1769,3.0183,4194517335,8753057559,97,5997,2
2000,2,work1MB,time_limit_sec,3,0x1500,74.1447,3.0183,4194517335,8753062257,98,5997,2
2000,4,work1MB,time_limit_sec,3,0x1500,74.1608,3.0183,4194517335,8753063794,96,5997,2
2000,4,work1MB,time_limit_sec,3,0x1500,74.1939,3.0183,4194517335,8753063011,98,5997,2
2000,4,work1MB,time_limit_sec,3,0x1500,74.1802,3.0183,4194517335,8753057675,99,5997,2
2000,8,work1MB,time_limit_sec,3,0x1500,74.1862,3.0183,4194517335,8753061996,96,5997,2
2000,8,work1MB,time_limit_sec,3,0x1500,74.11,3.0183,4194517335,8753064229,96,5997,2
2000,8,work1MB,time_limit_sec,3,0x1500,74.1647,3.0183,4194517335,8753058922,96,5997,2
2000,16,work1MB,time_limit_sec,3,0x1500,74.0923,3.01836,4194517335,8753132147,98,5997,2
2000,16,work1MB,time_limit_sec,3,0x1500,74.0831,3.01832,4194517335,8753086820,96,5997,2
2000,16,work1MB,time_limit_sec,3,0x1500,74.1783,3.01831,4194517335,8753059734,98,5997,2
2000,32,work1MB,time_limit_sec,3,0x1500,74.1302,3.01836,4194517335,8753134293,95,5997,2
2000,32,work1MB,time_limit_sec,3,0x1500,74.136,3.01836,4194517335,8753129972,96,5997,2
2000,32,work1MB,time_limit_sec,3,0x1500,74.2186,3.01836,4194517335,8753131944,95,5997,2
2000,64,work1MB,time_limit_sec,3,0x1500,74.1407,3.01838,4194517335,8753134090,147,5997,2
2000,64,work1MB,time_limit_sec,3,0x1500,74.2012,3.01838,4194517335,8753133075,147,5997,2
2000,64,work1MB,time_limit_sec,3,0x1500,74.1465,3.01838,4194517335,8753131944,147,5997,2
2000,128,work1MB,time_limit_sec,3,0x1500,74.1119,3.01845,4194517335,8753126840,147,5997,2
2000,128,work1MB,time_limit_sec,3,0x1500,74.1452,3.01845,4194517335,8753131683,145,5997,2
2000,128,work1MB,time_limit_sec,3,0x1500,74.1385,3.01846,4194517335,8753161582,144,5995,2
2000,256,work1MB,time_limit_sec,3,0x1500,74.1612,3.01857,4194517335,8753129305,144,5997,2
2000,256,work1MB,time_limit_sec,3,0x1500,74.1469,3.01857,4194517335,8753128522,145,5997,2
2000,256,work1MB,time_limit_sec,3,0x1500,74.1697,3.01858,4194517335,8753137860,145,5997,2
4000,2,work1MB,time_limit_sec,3,0x1500,74.1407,3.0183,4194515023,8753052194,96,5997,2
4000,2,work1MB,time_limit_sec,3,0x1500,74.1763,3.01829,4194515023,8753049149,95,5997,2
4000,2,work1MB,time_limit_sec,3,0x1500,74.1453,3.0183,4194515023,8753052571,98,5997,2
4000,4,work1MB,time_limit_sec,3,0x1500,74.1007,3.0183,4194515023,8753053818,95,5997,2
4000,4,work1MB,time_limit_sec,3,0x1500,74.109,3.0183,4194515023,8753052484,96,5997,2
4000,4,work1MB,time_limit_sec,3,0x1500,74.1389,3.0183,4194515023,8753060227,96,5997,2
4000,8,work1MB,time_limit_sec,3,0x1500,74.11,3.01831,4194515023,8753082093,98,5997,2
4000,8,work1MB,time_limit_sec,3,0x1500,74.1209,3.0183,4194515023,8753055239,98,5997,2
4000,8,work1MB,time_limit_sec,3,0x1500,74.1146,3.0183,4194515023,8753051817,96,5997,2
4000,16,work1MB,time_limit_sec,3,0x1500,74.0933,3.01831,4194515023,8753061764,98,5997,2
4000,16,work1MB,time_limit_sec,3,0x1500,74.124,3.01835,4194515023,8753126405,96,5997,2
4000,16,work1MB,time_limit_sec,3,0x1500,74.1427,3.01831,4194515023,8753056747,98,5997,2
4000,32,work1MB,time_limit_sec,3,0x1500,74.1402,3.01836,4194515023,8753125506,98,5997,2
4000,32,work1MB,time_limit_sec,3,0x1500,74.1859,3.01836,4194515023,8753120808,96,5997,2
4000,32,work1MB,time_limit_sec,3,0x1500,74.1104,3.01836,4194515023,8753129682,95,5997,2
4000,64,work1MB,time_limit_sec,3,0x1500,74.1616,3.01838,4194515023,8753127449,144,5997,2
4000,64,work1MB,time_limit_sec,3,0x1500,74.2137,3.01839,4194515023,8753151780,145,5997,2
4000,64,work1MB,time_limit_sec,3,0x1500,74.1788,3.01838,4194515023,8753123244,144,5996,2
4000,128,work1MB,time_limit_sec,3,0x1500,74.1734,3.01844,4194515023,8753124549,145,5997,2
4000,128,work1MB,time_limit_sec,3,0x1500,74.1734,3.01844,4194515023,8753125622,147,5997,2
4000,128,work1MB,time_limit_sec,3,0x1500,74.184,3.01845,4194515023,8753131248,147,5997,2
4000,256,work1MB,time_limit_sec,3,0x1500,74.1195,3.01857,4194515023,8753124433,147,5997,2
4000,256,work1MB,time_limit_sec,3,0x1500,74.1577,3.01857,4194515023,8753129711,147,5997,2
4000,256,work1MB,time_limit_sec,3,0x1500,74.1583,3.01857,4194515023,8753127014,145,5996,2
1,2,work1MB,time_limit_sec,3,0x1100,64.9035,3.0002,3374306316,8700549927,98,5997,2
1,2,work1MB,time_limit_sec,3,0x1100,64.9046,3.00002,3372467171,8700046255,97,5997,2
1,2,work1MB,time_limit_sec,3,0x1100,64.9047,3.00011,3373255376,8700315549,98,5997,2
1,4,work1MB,time_limit_sec,3,0x1100,64.8893,3.00003,3372467171,8700061103,83,5997,2
1,4,work1MB,time_limit_sec,3,0x1100,64.9003,3.00003,3372467171,8700067512,86,5997,2
1,4,work1MB,time_limit_sec,3,0x1100,64.9069,3.00003,3372467171,8700072790,84,5997,2
1,8,work1MB,time_limit_sec,3,0x1100,64.896,3.00002,3372467171,8700048285,98,5997,2
1,8,work1MB,time_limit_sec,3,0x1100,64.9095,3.00002,3372467171,8700035177,98,5997,2
1,8,work1MB,time_limit_sec,3,0x1100,64.9127,3.00002,3372467171,8700046023,96,5997,2
1,16,work1MB,time_limit_sec,3,0x1100,64.8963,3.00001,3374043581,8699921816,98,5997,2
1,16,work1MB,time_limit_sec,3,0x1100,64.9129,3.00003,3372467171,8700035090,96,5997,2
1,16,work1MB,time_limit_sec,3,0x1100,64.9203,3.00001,3374043581,8699926253,99,5997,2
1,32,work1MB,time_limit_sec,3,0x1100,64.9089,3.00003,3374043581,8699986660,96,5997,2
1,32,work1MB,time_limit_sec,3,0x1100,64.8773,3.00001,3374043581,8699931676,96,5997,2
1,32,work1MB,time_limit_sec,3,0x1100,64.9148,3.00001,3374043581,8699924455,98,5997,2
1,64,work1MB,time_limit_sec,3,0x1100,64.9079,3.00004,3374043581,8699944726,145,5997,2
1,64,work1MB,time_limit_sec,3,0x1100,64.9036,3.00004,3374043581,8699933851,146,5997,2
1,64,work1MB,time_limit_sec,3,0x1100,64.9024,3.00004,3374043581,8699940956,146,5997,2
1,128,work1MB,time_limit_sec,3,0x1100,64.9009,3.0001,3374043581,8699938259,147,5997,2
1,128,work1MB,time_limit_sec,3,0x1100,64.8884,3.00016,3372467228,8700119364,149,5997,2
1,128,work1MB,time_limit_sec,3,0x1100,64.9125,3.0001,3374043581,8699939709,145,5997,2
1,256,work1MB,time_limit_sec,3,0x1100,64.1983,3.00001,2977316736,8099268625,524735,5991,5699
1,256,work1MB,time_limit_sec,3,0x1100,64.1994,3.00023,2977578892,8100165885,524312,5993,5695
1,256,work1MB,time_limit_sec,3,0x1100,64.2031,3.00022,2977314886,8099703567,523793,5987,5689
100,2,work1MB,time_limit_sec,3,0x1100,65.0362,3.00616,3381900573,8717858548,98,5997,2
100,2,work1MB,time_limit_sec,3,0x1100,65.0196,3.00616,3381900573,8717858867,97,5997,2
100,2,work1MB,time_limit_sec,3,0x1100,65.0098,3.00616,3381900573,8717859273,97,5997,2
100,4,work1MB,time_limit_sec,3,0x1100,65.0443,3.00617,3381900573,8717885460,85,5995,2
100,4,work1MB,time_limit_sec,3,0x1100,65.0145,3.00617,3381900573,8717882966,85,5997,2
100,4,work1MB,time_limit_sec,3,0x1100,65.0513,3.00617,3381900573,8717889520,85,5997,2
100,8,work1MB,time_limit_sec,3,0x1100,65.028,3.00616,3381900573,8717861622,98,5997,2
100,8,work1MB,time_limit_sec,3,0x1100,65.0293,3.00616,3381900573,8717859070,98,5997,2
100,8,work1MB,time_limit_sec,3,0x1100,65.0253,3.00618,3381900573,8717902338,98,5997,2
100,16,work1MB,time_limit_sec,3,0x1100,65.0398,3.00621,3381900573,8717909646,98,5996,2
100,16,work1MB,time_limit_sec,3,0x1100,65.0176,3.00617,3381900573,8717860926,98,5997,2
100,16,work1MB,time_limit_sec,3,0x1100,65.0419,3.00617,3381900573,8717859882,95,5997,2
100,32,work1MB,time_limit_sec,3,0x1100,65.0325,3.00622,3381900573,8717918201,98,5997,2
100,32,work1MB,time_limit_sec,3,0x1100,65.0155,3.00622,3381900573,8717912633,96,5997,2
100,32,work1MB,time_limit_sec,3,0x1100,65.0261,3.00621,3381900573,8717907558,95,5997,2
100,64,work1MB,time_limit_sec,3,0x1100,65.0531,3.00624,3381900573,8717921855,148,5997,2
100,64,work1MB,time_limit_sec,3,0x1100,65.0259,3.00624,3381900573,8717920869,145,5997,2
100,64,work1MB,time_limit_sec,3,0x1100,65.0029,3.00624,3381900573,8717929424,147,5997,2
100,128,work1MB,time_limit_sec,3,0x1100,65.0061,3.00632,3381900573,8717964659,147,5997,2
100,128,work1MB,time_limit_sec,3,0x1100,65.017,3.0063,3381900573,8717923682,143,5997,2
100,128,work1MB,time_limit_sec,3,0x1100,65.046,3.0063,3381900573,8717917563,145,5997,2
100,256,work1MB,time_limit_sec,3,0x1100,65.0092,3.00643,3381900573,8717923392,147,5996,2
100,256,work1MB,time_limit_sec,3,0x1100,65.0046,3.00643,3381900573,8717928496,147,5997,2
100,256,work1MB,time_limit_sec,3,0x1100,65.011,3.00643,3381900573,8717924465,145,5997,2
1000,2,work1MB,time_limit_sec,3,0x1100,65.5228,3.0294,3408049225,8785261508,97,5997,2
1000,2,work1MB,time_limit_sec,3,0x1100,65.5181,3.0294,3408049225,8785261595,98,5997,2
1000,2,work1MB,time_limit_sec,3,0x1100,65.5277,3.0294,3408049225,8785264118,98,5997,2
1000,4,work1MB,time_limit_sec,3,0x1100,65.5319,3.02941,3408049225,8785288449,83,5997,2
1000,4,work1MB,time_limit_sec,3,0x1100,65.5323,3.02942,3408049225,8785298193,96,5997,2
1000,4,work1MB,time_limit_sec,3,0x1100,65.5572,3.0294,3408049225,8785264727,98,5997,2
1000,8,work1MB,time_limit_sec,3,0x1100,65.5236,3.02941,3408049225,8785265539,98,5997,2
1000,8,work1MB,time_limit_sec,3,0x1100,65.5343,3.02941,3408049225,8785268845,98,5997,2
1000,8,work1MB,time_limit_sec,3,0x1100,65.5026,3.02941,3408049225,8785267453,96,5995,2
1000,16,work1MB,time_limit_sec,3,0x1100,65.5108,3.02945,3408049225,8785314926,96,5997,2
1000,16,work1MB,time_limit_sec,3,0x1100,65.511,3.02941,3408049225,8785259420,96,5997,2
1000,16,work1MB,time_limit_sec,3,0x1100,65.503,3.02942,3408049225,8785267482,96,5997,2
1000,32,work1MB,time_limit_sec,3,0x1100,65.4938,3.02946,3408049225,8785319131,98,5997,2
1000,32,work1MB,time_limit_sec,3,0x1100,65.5299,3.02946,3408049225,8785318609,96,5995,2
1000,32,work1MB,time_limit_sec,3,0x1100,65.5108,3.02947,3408049225,8785344448,96,5997,2
1000,64,work1MB,time_limit_sec,3,0x1100,65.5153,3.02949,3408049225,8785333834,145,5997,2
1000,64,work1MB,time_limit_sec,3,0x1100,65.5144,3.02948,3408049225,8785325772,145,5997,2
1000,64,work1MB,time_limit_sec,3,0x1100,65.4888,3.02948,3408049225,8785325714,145,5996,2
1000,128,work1MB,time_limit_sec,3,0x1100,65.512,3.02955,3408049225,8785330789,145,5997,2
1000,128,work1MB,time_limit_sec,3,0x1100,65.5052,3.02955,3408049225,8785326671,147,5997,2
1000,128,work1MB,time_limit_sec,3,0x1100,65.5332,3.02955,3408049225,8785324206,145,5997,2
1000,256,work1MB,time_limit_sec,3,0x1100,65.5461,3.02967,3408049225,8785324061,145,5997,2
1000,256,work1MB,time_limit_sec,3,0x1100,65.5263,3.02967,3408049225,8785326178,145,5995,2
1000,256,work1MB,time_limit_sec,3,0x1100,65.5069,3.02968,3408049225,8785335342,147,5997,2
2000,2,work1MB,time_limit_sec,3,0x1100,70.5786,3.26243,3670202757,9461056280,98,5997,2
2000,2,work1MB,time_limit_sec,3,0x1100,70.6052,3.26243,3670202757,9461036212,98,5997,2
2000,2,work1MB,time_limit_sec,3,0x1100,70.5945,3.26243,3670202757,9461042534,98,5997,2
2000,4,work1MB,time_limit_sec,3,0x1100,70.5986,3.26243,3670202757,9461036067,97,5997,2
2000,4,work1MB,time_limit_sec,3,0x1100,70.5863,3.26244,3670202757,9461062602,85,5997,2
2000,4,work1MB,time_limit_sec,3,0x1100,70.5636,3.26244,3670202757,9461064487,85,5997,2
2000,8,work1MB,time_limit_sec,3,0x1100,70.5582,3.26243,3670202757,9461035632,96,5997,2
2000,8,work1MB,time_limit_sec,3,0x1100,70.5496,3.26243,3670202757,9461041925,96,5997,2
